Customer_care_calls,Customer_rating,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block,Mode_of_Shipment,Product_importance,Gender,Class
3,5,10,8,4909,1,2,1,1,1
3,3,2,30,1547,1,1,1,0,1
4,2,3,7,5614,2,1,0,1,0
3,3,8,8,4774,3,3,1,1,1
4,1,5,50,1413,3,1,0,1,1
4,1,2,28,1528,2,1,0,1,1
4,1,3,6,5818,1,1,0,1,0
4,1,7,6,4956,4,1,1,0,0
5,2,6,6,1620,2,3,1,0,0
5,2,5,9,1897,2,3,0,0,0
2,2,3,4,4819,4,2,0,0,1
4,2,2,52,1012,0,1,1,1,1
2,2,2,8,5827,0,1,0,0,0
4,4,2,7,4916,0,1,0,0,0
2,1,3,25,1124,0,1,1,1,1
6,1,5,9,5113,3,1,0,0,0
4,1,3,8,1136,3,1,1,0,0
4,1,3,43,2849,3,1,0,1,1
5,1,5,4,1259,4,1,0,1,1
3,1,3,6,1269,1,2,2,0,1
6,4,5,7,5668,0,1,0,0,1
3,3,4,17,1137,3,1,2,1,1
5,2,2,7,5836,0,1,0,1,0
5,2,5,10,1276,0,2,0,1,0
4,4,4,3,5613,1,2,0,1,0
3,5,5,56,1113,0,1,0,1,1
3,1,2,39,1532,0,2,0,0,1
4,2,4,4,5418,2,1,1,1,1
4,5,3,1,4585,0,1,0,0,1
4,3,7,1,4216,0,3,2,0,1
4,1,2,4,4102,0,3,0,1,0
5,1,4,4,5687,3,2,1,0,1
4,3,2,9,4210,0,1,0,1,0
3,4,2,6,5852,0,3,0,1,1
6,3,2,1,4182,3,1,1,0,1
6,1,4,1,1654,4,1,0,0,1
3,5,3,1,5303,3,1,0,1,1
4,5,4,12,1038,0,2,1,0,1
4,2,3,1,4927,3,3,1,1,0
5,5,4,10,4933,2,1,1,0,1
4,1,5,22,3075,0,1,1,1,1
4,5,2,6,5954,4,1,1,0,0
4,2,2,10,3128,2,1,1,1,1
4,1,2,4,5851,1,1,0,0,1
6,4,6,7,4265,2,1,0,0,0
5,2,5,3,1079,2,1,1,1,0
4,3,2,9,4967,2,1,1,1,1
5,2,3,15,1314,3,2,0,1,1
6,4,4,1,1656,3,3,0,0,0
4,5,2,44,3218,3,1,0,1,1
4,2,2,4,4502,2,2,0,0,1
5,1,5,1,1200,1,1,1,1,0
5,5,3,45,2018,3,1,0,0,1
4,2,4,15,3632,1,1,0,1,1
4,2,7,56,3925,2,1,1,1,1
5,1,5,6,1793,1,1,0,0,0
3,4,2,7,4744,0,1,1,1,0
4,2,2,7,5325,0,1,0,1,1
5,4,6,8,5440,3,1,1,1,1
3,3,2,55,1847,4,1,1,1,1
3,5,2,3,5615,0,2,0,0,0
4,5,3,16,2693,3,1,0,0,1
4,2,2,3,4000,0,1,0,1,0
5,5,3,3,4015,0,1,1,1,1
2,2,2,3,4500,4,1,1,0,1
3,4,2,19,2373,1,1,1,1,1
2,3,2,2,4611,2,1,1,1,0
4,2,5,8,1559,4,1,1,0,1
5,3,2,2,1682,1,1,0,1,1
3,3,3,5,5328,2,1,0,1,0
3,1,3,6,5535,1,1,2,0,0
2,1,4,63,2156,0,2,1,0,1
5,5,3,20,1267,0,1,1,0,1
3,2,2,39,3845,0,1,1,0,1
5,1,3,47,1954,0,1,0,1,1
5,3,3,5,4560,4,1,0,1,1
2,5,3,3,4320,3,1,1,0,1
5,2,2,8,5396,0,1,1,0,0
4,4,7,7,4408,2,1,1,1,0
4,4,2,8,4093,3,3,2,1,1
5,5,3,3,5835,0,1,2,0,1
4,4,3,2,4094,0,3,0,0,1
6,4,4,3,1544,4,2,0,0,1
6,3,5,10,1897,2,1,1,1,0
4,1,2,45,3021,4,2,1,1,1
4,5,2,49,1532,2,2,0,0,1
4,1,2,1,5717,0,1,1,0,0
4,1,10,2,4505,3,1,1,0,1
4,4,3,10,5805,0,3,0,0,0
3,2,5,3,1336,2,2,0,1,1
4,2,6,5,4139,4,1,2,1,1
5,4,5,47,2240,0,1,0,1,1
3,4,4,10,4235,3,1,1,1,0
3,3,2,60,2581,1,1,0,0,1
2,3,4,3,1203,0,1,0,1,1
3,3,4,2,5557,0,1,0,0,0
3,3,3,7,4977,4,2,1,1,1
4,2,2,8,5871,3,1,0,1,1
3,1,4,10,5226,3,1,0,1,1
3,2,2,2,4635,2,1,1,0,0
5,5,5,6,4506,0,1,0,0,0
3,2,4,2,1701,4,1,1,1,1
5,4,6,6,1483,3,1,1,1,1
4,1,2,7,4690,2,1,1,0,1
3,5,3,6,4703,1,2,0,1,0
4,3,2,33,1980,0,1,1,0,1
4,4,2,35,2336,0,1,0,1,1
3,3,2,6,5015,4,3,0,1,0
3,1,3,47,1611,0,1,0,1,1
5,3,2,44,3382,0,1,1,1,1
2,3,4,5,5725,0,1,0,1,0
4,1,5,10,1762,3,2,0,0,1
4,3,4,3,5233,0,3,0,1,0
3,4,3,10,4880,2,1,2,0,0
4,4,3,5,4440,4,2,1,1,0
5,5,5,7,1958,0,1,0,1,1
5,2,2,4,4992,3,1,1,0,1
5,3,6,6,4349,2,1,0,1,0
3,4,3,7,5089,3,1,0,1,0
5,1,5,2,5766,0,1,1,1,0
5,4,2,5,4424,4,3,0,1,1
5,3,3,3,4526,0,1,1,1,0
3,3,2,5,5399,0,1,1,0,0
3,4,3,10,5276,0,2,0,1,1
4,3,4,16,2362,1,1,0,1,1
3,4,5,1,4102,0,1,1,0,0
5,4,2,34,2713,4,1,1,1,1
4,3,2,25,1816,3,3,0,1,1
4,4,3,11,2255,0,1,0,0,1
4,5,3,40,3200,1,3,0,0,1
4,1,2,22,1714,0,2,1,1,1
4,2,3,30,1805,2,1,0,0,1
3,4,3,44,1218,0,1,1,1,1
5,2,2,9,4483,3,1,1,1,0
4,5,2,8,5871,0,1,0,1,0
4,1,3,9,4917,1,1,2,1,0
4,3,2,4,5942,3,2,1,0,1
3,4,3,3,5366,1,2,0,0,1
3,2,5,52,1991,1,1,0,0,1
3,2,2,3,4722,0,1,0,1,1
3,2,2,7,4938,1,3,2,0,0
5,2,5,22,1818,0,1,1,0,1
3,5,3,49,3477,2,3,0,0,1
3,2,4,3,4172,2,1,0,0,1
2,4,3,12,3090,4,3,0,0,1
6,5,3,31,1037,2,2,2,1,1
7,4,4,6,1873,3,1,1,0,0
5,4,5,7,1545,4,3,1,1,0
5,1,5,8,1732,2,2,1,1,0
4,1,5,1,4170,0,1,1,0,1
4,2,2,9,3383,0,2,0,0,1
3,2,2,8,5608,2,1,0,1,0
4,4,3,9,5515,0,1,2,1,0
5,2,6,4,1952,0,3,1,1,1
4,3,3,15,3155,0,3,0,0,1
3,5,3,4,4828,3,3,0,1,1
4,3,3,3,2742,1,3,0,1,1
6,2,4,9,1377,2,3,0,0,0
3,5,2,8,4567,2,2,0,1,0
3,4,3,10,5749,1,3,0,1,1
4,5,2,7,4390,1,3,0,1,1
4,3,3,35,2715,2,1,0,1,1
3,2,2,3,4666,0,3,1,0,0
5,5,5,7,1967,2,1,0,1,0
3,5,3,2,4219,1,1,2,0,0
3,5,3,7,5787,0,1,1,0,0
4,3,3,40,1233,0,1,0,0,1
2,5,3,3,4169,0,1,0,0,0
6,3,7,8,5646,0,1,2,0,1
3,2,3,9,4163,0,1,1,0,0
4,5,2,18,2969,0,1,1,0,1
4,3,2,3,4679,0,1,1,0,1
5,3,3,5,1772,2,1,0,0,1
3,1,3,4,5132,2,1,1,0,0
5,4,2,7,5292,0,1,1,1,0
3,5,3,62,2971,3,3,0,0,1
5,1,3,7,5789,4,1,0,1,1
5,2,2,9,5045,0,1,0,1,0
3,2,3,18,2715,4,2,1,1,1
3,3,2,5,5661,4,1,1,0,0
7,4,4,10,1886,3,1,0,0,1
3,3,4,2,5715,3,1,0,0,1
3,4,3,25,1048,2,1,0,0,1
4,5,3,1,4004,2,2,2,0,0
5,1,2,10,4240,2,3,0,0,0
4,4,3,1,5283,4,1,1,1,1
5,2,3,8,4133,4,1,0,0,1
7,5,5,8,1091,4,1,0,1,1
4,2,4,40,1102,2,2,0,1,1
3,4,2,8,5629,4,1,0,0,1
3,3,3,4,5805,3,1,0,1,0
4,4,2,8,5645,0,2,1,1,1
3,3,2,7,4501,3,1,0,0,0
6,2,4,9,1339,1,2,1,0,0
4,1,4,9,5853,0,1,0,1,1
3,5,3,4,3189,2,1,1,1,1
3,1,3,5,5213,4,1,0,0,1
5,2,4,8,4539,0,1,0,1,1
5,3,3,8,5016,0,2,2,1,0
4,3,3,9,4908,0,1,1,0,0
4,1,4,57,3332,3,1,1,1,1
4,5,3,6,5266,0,1,1,0,1
4,3,3,5,4031,4,1,1,0,0
4,3,3,4,5913,2,1,0,1,1
4,4,5,9,1622,0,2,0,1,1
5,1,5,9,1329,0,1,0,1,0
3,2,4,18,3696,3,2,0,0,1
4,4,5,1,1539,4,1,1,1,1
4,1,6,4,1489,0,1,0,1,0
4,5,3,3,5193,0,1,1,0,0
4,5,4,1,4458,4,1,1,0,1
6,5,4,4,1887,3,1,1,1,1
3,4,2,37,1780,0,1,0,0,1
5,3,4,2,2222,1,1,0,0,1
3,1,3,11,3800,3,2,1,0,1
6,1,4,6,1576,1,3,1,1,0
3,2,4,7,5943,4,2,1,0,1
3,4,2,10,4920,2,1,0,0,0
4,4,4,9,5186,4,3,1,1,0
3,1,3,4,4619,0,1,1,1,1
3,3,4,9,4214,4,1,1,1,0
4,1,5,1,1235,1,1,0,0,0
3,4,7,51,2391,4,1,1,0,1
6,5,4,4,4032,3,1,1,0,0
4,3,3,4,4150,2,1,0,1,1
5,5,2,22,1695,2,1,1,0,1
6,1,4,4,1504,3,3,1,1,1
5,3,4,9,4098,3,1,0,0,0
2,5,3,13,1101,4,1,1,0,1
6,5,4,10,1005,3,1,0,0,0
3,1,2,54,1528,1,1,0,0,1
4,3,3,25,3851,4,1,0,0,1
4,2,5,52,1977,3,1,0,0,1
5,4,6,7,4058,4,1,1,0,1
5,2,3,9,5795,3,1,0,0,0
4,4,3,4,5716,4,2,0,1,1
5,2,5,10,1113,1,1,1,0,1
6,4,4,5,4126,1,1,1,1,1
6,1,4,1,1581,0,1,1,0,0
5,4,3,3,4015,2,1,1,0,0
2,4,3,42,1415,2,1,0,0,1
3,3,10,3,5555,0,2,0,1,0
2,2,7,9,4947,0,2,2,1,1
4,2,3,4,4800,0,1,0,1,0
4,3,3,5,5398,0,2,0,0,1
2,4,3,27,1628,0,3,1,0,1
4,3,6,6,5560,4,1,0,1,1
5,1,5,2,1798,2,2,1,0,0
3,3,3,59,1959,4,1,1,1,1
3,5,3,19,2703,2,1,0,0,1
4,1,3,8,5668,2,3,1,0,1
6,4,4,9,1180,2,3,1,1,0
4,2,3,59,1858,0,2,1,0,1
6,5,4,4,1822,4,1,0,0,1
5,2,4,43,2336,1,2,1,1,1
4,4,4,8,5882,0,1,0,0,0
5,1,2,4,5736,1,1,0,1,1
4,5,3,10,4331,3,2,0,1,0
5,1,6,9,4839,1,1,1,1,1
3,4,2,43,1542,2,1,1,0,1
5,5,2,2,5655,4,1,0,0,0
3,5,2,28,3936,2,3,0,0,1
4,2,2,39,2520,3,2,0,0,1
4,3,3,10,4541,1,2,1,1,1
3,3,4,9,4529,1,1,0,0,1
4,1,5,9,4472,0,1,0,0,0
2,4,3,6,4226,0,1,1,0,1
5,2,5,9,5237,3,2,0,1,0
3,1,2,9,4868,3,1,1,1,1
3,4,10,23,1875,4,1,2,0,1
3,2,3,55,3952,4,1,0,1,1
4,3,3,1,4590,2,1,1,1,0
6,1,5,3,5299,2,3,1,1,1
4,4,3,14,2522,0,1,1,0,1
6,2,2,3,5853,2,1,0,1,0
2,4,2,5,5867,2,1,1,1,0
4,5,4,6,5078,4,1,0,1,0
4,5,6,3,5008,4,1,0,1,0
3,2,2,7,5961,1,1,2,1,0
4,2,10,7,5820,2,1,2,1,0
5,1,5,6,1631,1,1,1,0,1
3,3,8,7,5822,0,1,1,0,0
5,2,4,8,4418,4,2,0,0,1
4,4,3,10,5705,0,1,0,0,1
3,1,2,8,4335,0,2,0,1,1
3,4,4,9,4733,0,1,1,1,1
2,1,3,9,4774,4,1,0,0,0
3,4,3,9,5470,4,1,2,0,0
5,5,8,49,3282,0,3,0,0,1
6,3,4,7,1208,0,1,2,0,0
5,3,4,2,4060,4,1,1,1,0
6,3,4,2,1158,1,2,0,1,1
3,1,3,4,5179,4,1,0,0,0
5,4,3,9,3332,2,1,0,1,1
4,2,2,1,5229,0,2,0,1,0
5,1,5,3,1066,4,1,0,1,1
2,4,2,4,4803,1,1,0,0,1
2,3,4,10,4798,1,1,1,0,1
4,2,3,12,1750,0,1,1,0,1
3,5,3,3,5658,0,1,0,1,0
4,1,2,34,3966,1,2,0,1,1
5,2,2,6,4741,4,1,1,1,0
2,1,3,29,1806,0,2,0,0,1
5,1,3,32,3832,2,3,0,1,1
4,3,3,4,5259,1,1,1,1,0
3,2,6,9,5263,0,2,0,0,1
3,4,6,9,4668,0,1,0,0,1
4,3,2,58,3665,3,1,0,0,1
3,3,6,10,1686,3,1,0,0,1
5,2,4,10,5373,3,1,0,1,1
3,3,3,8,5910,4,1,2,1,0
3,3,3,7,5794,1,3,2,1,1
4,3,2,5,4286,1,1,1,1,0
5,2,5,2,1232,2,1,0,1,1
4,1,3,63,1573,0,3,1,0,1
3,4,3,11,3072,4,1,2,1,1
4,4,4,44,1692,3,1,1,0,1
3,4,3,31,1540,2,1,1,0,1
3,2,3,42,1465,0,3,0,0,1
6,2,3,8,5872,1,1,0,1,0
4,1,3,59,2563,4,3,2,1,1
3,5,4,28,3903,0,1,0,1,1
3,4,10,6,5856,4,2,0,0,0
4,4,3,9,4305,0,1,0,1,1
3,5,3,10,5775,3,1,1,1,0
3,1,2,44,1556,0,1,0,1,1
6,2,5,2,1494,1,2,0,1,0
4,3,6,6,5068,2,2,0,0,0
4,1,5,3,1777,3,1,0,1,0
3,2,2,5,5021,4,1,0,0,0
5,5,3,2,5800,2,3,0,0,0
4,3,3,7,4220,3,1,0,0,1
3,3,3,8,5366,0,1,0,1,1
4,1,3,2,4188,4,3,1,1,0
3,5,4,10,5066,3,1,1,1,0
4,3,3,40,1584,2,1,1,1,1
6,3,4,3,1661,2,1,1,1,0
3,4,3,5,5306,0,3,1,1,0
3,5,2,8,4754,0,1,0,1,1
4,5,4,10,5176,1,3,2,0,1
4,3,3,35,2567,2,3,1,1,1
4,5,2,4,2725,4,1,0,1,1
3,5,3,33,1500,0,1,1,1,1
6,4,4,10,1974,4,3,0,0,1
3,4,2,8,4086,4,3,0,1,0
3,5,3,7,4929,4,3,1,0,0
5,3,3,3,4077,4,1,0,1,1
4,1,3,10,5381,2,1,0,0,0
7,2,5,7,1260,0,1,0,0,1
2,3,2,3,5052,4,3,1,0,1
2,5,3,16,1092,3,1,0,1,1
4,2,4,4,5137,3,3,0,0,1
7,1,4,4,1118,2,1,1,1,1
5,2,5,3,1711,4,1,1,1,1
3,5,4,4,5640,0,1,1,0,0
5,3,5,10,1660,0,3,1,0,0
4,1,4,1,5621,2,1,0,0,0
5,3,5,4,1990,1,1,0,1,0
5,5,3,8,5906,0,3,1,1,1
5,2,2,4,4447,1,2,1,1,1
4,4,2,9,5151,0,1,0,1,0
4,5,3,9,5649,0,1,0,1,1
3,4,3,49,2942,2,3,1,0,1
2,5,2,21,2070,0,1,0,0,1
3,1,3,3,4957,2,1,1,1,0
3,1,3,8,5341,1,3,1,0,1
4,5,3,4,5089,3,1,0,1,1
4,1,3,7,4552,1,2,1,0,1
4,5,3,7,3622,2,2,1,1,1
4,3,6,10,1345,0,1,1,1,1
6,3,4,2,1753,0,1,0,1,0
4,4,2,6,5892,1,3,0,0,0
6,4,4,7,1607,1,3,1,0,0
4,4,2,5,5266,4,1,1,0,0
3,3,3,61,3096,1,1,0,0,1
2,4,3,8,4968,1,1,0,1,1
3,3,2,15,3542,2,1,1,1,1
5,4,3,8,4636,2,2,1,0,0
5,4,4,5,4506,0,2,0,1,0
7,1,4,6,1052,0,1,0,0,1
3,2,3,6,4560,0,1,1,0,0
4,5,4,6,4168,4,1,0,1,1
5,1,3,22,1693,0,1,1,0,1
5,1,5,7,1818,0,2,0,0,0
6,4,6,8,5218,4,1,0,1,0
3,1,2,1,5054,3,1,0,0,1
5,4,2,30,1161,0,1,1,1,1
4,2,2,54,2244,0,1,1,1,1
3,1,2,12,3111,2,1,1,0,1
4,1,3,6,5212,2,1,0,0,0
3,2,3,64,3131,1,1,0,0,1
4,1,3,8,5206,3,3,0,0,1
3,2,2,6,5702,0,1,0,1,1
4,5,4,5,5347,1,3,0,1,0
5,2,3,9,5526,4,1,0,1,0
5,5,6,8,4644,4,1,2,1,1
3,2,2,6,5280,2,3,1,1,1
4,4,2,7,5151,4,2,0,0,1
4,4,3,35,1434,4,1,0,0,1
3,1,2,51,1841,0,2,1,0,1
4,5,5,4,4917,0,3,1,1,0
4,4,2,10,4927,4,1,1,0,0
4,4,3,25,2443,1,1,0,0,1
4,2,5,10,1340,1,1,0,0,0
5,4,2,2,5469,3,2,0,1,1
3,1,4,6,4942,4,1,2,1,0
4,3,3,47,1323,3,1,1,0,1
4,5,3,1,5167,2,1,1,1,1
7,3,4,8,1892,0,1,1,1,1
5,4,5,7,1476,4,1,0,1,0
5,2,5,2,1521,0,1,1,1,0
5,2,5,9,1466,0,3,0,0,0
4,1,3,4,5210,1,3,0,1,1
3,1,6,8,5352,4,1,1,1,0
4,4,3,7,5098,3,1,1,1,0
4,5,2,2,4905,4,3,0,1,0
4,4,4,10,4967,1,1,1,0,0
3,2,4,32,2754,0,3,2,0,1
5,3,3,25,1977,2,3,2,1,1
4,2,4,7,1861,2,2,0,1,0
5,1,5,5,1358,0,1,1,1,1
5,1,2,9,5881,2,3,0,0,1
2,1,2,2,4520,1,1,1,0,1
2,5,3,3,1832,0,2,1,1,1
4,4,2,63,1474,2,1,1,1,1
5,4,5,8,1548,0,1,1,1,0
3,1,6,42,3715,0,3,2,1,1
4,1,3,10,5106,0,2,1,0,1
3,2,6,2,4417,2,1,0,0,0
3,3,4,1,4296,0,1,1,1,1
3,1,2,22,1846,2,1,2,1,1
4,1,4,3,5496,0,1,0,0,0
5,5,2,3,5249,0,1,2,1,0
4,3,7,3,4878,0,1,0,0,1
2,4,3,55,1663,0,1,0,0,1
2,5,4,7,5754,0,3,0,0,0
4,3,3,6,5748,0,1,1,0,0
2,4,3,41,1176,2,1,2,0,1
3,1,2,2,5757,2,1,1,0,1
5,3,3,38,3631,2,2,1,0,1
3,4,3,56,1496,4,3,0,1,1
2,2,3,15,1339,3,1,0,1,1
3,3,8,10,4842,0,1,2,0,0
7,2,4,2,1491,2,1,0,1,1
4,5,6,2,1879,0,1,0,1,0
4,3,10,8,4896,3,1,1,0,0
5,1,3,2,4339,0,1,1,1,0
3,5,3,4,5902,0,1,1,0,0
5,4,3,16,2563,4,2,1,0,1
4,1,2,27,2030,4,1,0,1,1
3,4,3,10,4771,0,1,1,1,1
6,2,4,4,1148,0,1,1,0,0
5,1,4,4,4541,4,1,1,1,0
4,3,4,2,1830,1,1,0,0,0
3,2,4,20,3955,0,1,0,0,1
5,3,4,4,4178,4,1,1,0,1
4,2,3,7,1702,0,1,0,1,1
3,1,2,11,2791,0,3,1,1,1
6,3,5,4,1118,2,1,1,0,0
4,3,3,2,5593,2,2,0,0,0
3,2,4,1,5660,0,1,1,0,0
5,5,3,7,4078,2,1,1,1,1
2,4,5,32,1788,4,1,0,1,1
7,1,3,38,1372,0,1,0,1,1
4,5,2,20,1360,0,3,1,0,1
6,4,4,10,1171,0,1,1,0,1
4,2,2,5,5864,0,2,1,1,0
3,5,3,54,3890,4,1,1,1,1
4,1,3,3,2546,3,1,0,0,1
4,4,2,1,4318,4,1,0,1,1
3,2,2,4,4978,1,1,0,1,1
5,2,3,47,3673,0,3,0,0,1
3,1,2,1,5560,4,3,1,0,0
6,3,4,9,1800,3,1,1,1,0
3,3,2,4,3754,3,2,1,0,1
3,3,4,58,1496,4,1,1,1,1
3,1,4,9,4084,3,1,0,0,1
3,1,2,10,4719,1,3,1,1,0
7,3,4,10,1610,1,1,1,0,1
6,1,4,9,1080,4,1,0,0,0
2,4,10,4,4679,0,1,0,0,1
5,4,3,1,5660,0,1,0,1,0
3,5,3,6,5115,1,1,0,1,0
5,1,3,9,5667,0,1,1,0,0
5,4,4,10,4659,0,3,1,0,1
3,1,3,3,5044,0,1,0,0,0
6,2,4,10,1563,0,3,0,0,1
5,5,5,5,1381,0,1,0,1,1
4,2,10,10,4619,2,2,0,0,0
5,1,3,2,4075,0,1,0,0,0
5,5,5,8,1750,2,1,0,1,1
4,5,3,5,4949,0,2,1,1,1
4,5,10,38,3556,4,1,1,1,1
4,2,2,11,3013,3,1,0,1,1
6,1,6,6,4691,0,2,1,0,0
6,2,4,5,1565,4,3,0,0,1
3,4,3,2,5659,3,1,0,1,1
5,5,2,8,5321,2,1,1,1,0
6,4,2,4,5916,1,3,0,1,1
4,4,4,7,4834,0,1,1,1,0
5,5,4,9,5326,0,3,1,0,0
5,5,4,8,5372,2,2,1,1,0
5,1,5,7,1069,2,2,1,0,1
4,1,4,7,5905,3,1,0,0,1
4,1,3,7,4275,0,1,1,0,0
4,5,2,44,2651,0,2,2,1,1
6,3,6,4,4875,3,2,0,1,0
5,1,6,60,2067,1,1,0,0,1
6,3,2,43,2300,1,1,2,1,1
4,2,3,5,5960,3,1,2,1,0
4,3,3,54,2487,1,2,1,0,1
4,2,2,8,4907,0,1,1,0,1
3,4,4,46,3640,0,1,1,1,1
5,2,3,1,5242,4,1,0,0,0
5,1,3,3,5919,0,1,0,1,0
3,1,4,64,2026,0,1,0,1,1
4,1,3,9,1006,0,1,1,1,1
6,3,4,1,1317,4,3,0,0,1
3,4,2,54,1778,1,1,0,1,1
4,5,3,7,5604,0,1,1,0,1
4,4,2,6,1112,2,1,0,1,1
4,1,2,10,4447,3,1,0,0,0
6,1,4,10,1177,3,1,1,1,1
2,3,3,38,7640,4,1,1,0,1
3,4,3,56,2941,2,1,1,1,1
3,4,3,4,3534,0,3,1,0,1
4,3,4,1,4678,2,3,1,1,0
5,3,5,10,1841,3,1,2,1,1
4,4,3,11,2037,2,1,1,1,1
6,3,4,3,1982,2,2,0,0,1
5,1,6,1,1696,0,2,1,1,0
4,4,5,7,5401,1,1,1,0,0
6,3,4,4,1652,2,1,1,1,1
3,4,3,9,5383,0,1,1,1,0
5,2,4,6,5596,0,2,1,1,0
4,1,3,5,5952,3,1,1,1,0
3,5,4,9,5526,0,1,0,0,1
3,1,8,2,5334,1,1,0,1,0
4,2,3,7,5967,1,1,1,1,1
3,4,3,10,4925,4,2,1,1,1
4,2,2,5,4996,4,1,1,1,1
4,5,7,11,3825,1,1,1,0,1
6,4,8,1,5808,0,1,0,0,1
5,1,3,37,3023,3,1,2,0,1
4,4,2,3,5801,2,1,0,1,0
4,4,10,3,4488,3,2,2,0,0
5,2,3,8,5892,3,2,1,0,1
3,4,3,6,5935,4,3,0,1,1
4,5,3,6,5899,0,1,0,0,1
3,1,3,3,3040,0,3,1,1,1
2,5,3,10,5174,2,1,2,1,0
4,1,4,2,1809,0,1,0,1,0
3,4,2,9,5735,4,1,0,1,0
4,2,4,63,1759,2,1,0,0,1
2,4,3,2,5893,0,1,2,0,1
3,4,3,5,4022,4,1,2,1,0
4,5,3,7,4297,1,1,0,0,0
4,3,3,28,2741,0,1,0,0,1
2,2,5,55,1211,0,1,0,0,1
4,2,2,1,5703,2,2,0,1,1
4,2,3,1,3133,4,1,0,1,1
3,1,3,5,4399,1,1,1,0,1
3,2,2,2,5526,0,1,2,0,0
3,4,4,2,1016,3,1,1,1,0
3,2,2,7,5231,4,1,1,0,0
5,3,3,10,5673,0,3,0,1,0
3,1,2,2,4534,3,1,1,1,0
4,5,5,2,5840,1,2,0,0,0
3,2,3,7,4555,0,3,1,1,1
4,4,10,9,4149,2,1,1,0,0
4,1,5,9,1793,0,1,0,0,1
3,5,4,9,4819,0,1,0,0,1
3,4,2,8,4162,1,2,0,1,0
4,3,6,43,1478,2,1,1,1,1
3,5,3,4,5042,0,1,0,0,0
3,1,10,7,5917,0,1,1,0,1
5,2,2,2,5627,0,1,1,0,1
6,2,4,6,3003,0,3,2,0,1
3,1,2,6,5701,0,3,0,1,1
3,1,3,6,5572,1,3,0,0,1
3,3,2,8,4481,0,3,2,1,0
5,4,3,8,4949,3,3,1,0,1
5,5,5,10,1683,3,1,1,0,0
6,4,4,5,1241,0,1,0,0,0
4,2,3,12,3646,1,1,1,0,1
3,2,3,30,1986,0,1,0,1,1
4,3,2,48,2805,3,1,1,0,1
7,1,4,3,1357,0,1,1,0,1
3,2,5,9,4310,0,1,1,0,0
5,4,2,7,5338,4,1,0,1,1
5,4,4,5,1130,0,3,2,0,1
5,4,2,35,2107,0,3,0,1,1
4,2,2,1,5261,0,1,0,0,0
5,3,5,8,5833,0,2,0,0,1
3,1,2,7,4506,0,1,1,0,1
7,2,4,1,1480,4,2,1,0,0
3,2,2,2,5640,0,1,1,1,0
4,5,4,35,3215,1,1,0,0,1
4,1,3,4,5299,0,1,0,1,0
3,1,2,40,3773,2,3,2,0,1
2,5,6,62,2750,0,1,0,0,1
5,5,2,6,4788,1,1,1,1,1
3,5,3,21,2476,4,3,0,0,1
4,4,6,7,4873,1,1,1,0,1
3,1,2,34,1053,0,3,1,1,1
5,1,3,5,5031,1,1,0,0,0
3,1,4,47,3487,1,1,0,1,1
5,1,6,1,1150,0,1,0,0,0
3,4,7,46,2670,0,1,1,0,1
5,2,5,9,1973,0,1,1,0,0
3,4,3,49,3221,3,1,1,0,1
5,4,5,4,1813,4,1,1,0,0
7,4,4,9,1970,3,1,0,1,0
5,5,2,23,3065,0,1,0,0,1
4,2,3,29,1365,1,1,0,1,1
6,4,4,1,1711,0,1,0,1,1
3,5,2,4,4466,0,1,1,0,1
5,5,3,9,4319,3,1,1,1,1
5,2,3,9,5173,2,1,1,1,0
4,4,2,18,1369,0,1,0,1,1
4,5,3,10,5315,2,1,0,0,1
4,4,5,7,1562,1,2,1,1,1
5,4,3,4,4908,3,1,1,1,0
4,5,3,5,4773,0,1,1,1,0
2,5,3,8,4632,1,1,0,0,0
3,4,4,9,4139,0,1,0,1,0
5,2,3,7,5875,1,1,0,1,0
3,1,2,6,5448,0,1,0,1,0
4,4,3,59,2020,1,2,2,1,1
4,4,3,8,5453,0,1,1,0,1
3,4,2,55,2247,3,3,1,1,1
3,4,3,6,4046,1,1,0,0,0
2,4,3,33,1278,0,1,0,0,1
4,1,3,33,2502,1,1,0,0,1
4,1,3,1,5159,2,1,1,1,1
5,1,5,8,1128,3,3,1,0,1
3,3,3,5,2007,2,1,0,1,1
2,4,2,2,5115,4,3,2,1,0
4,5,3,2,4501,3,1,1,0,0
4,1,3,10,4375,0,1,2,1,0
6,2,4,6,1066,2,2,1,1,1
6,3,4,7,1515,2,1,1,1,0
3,1,2,7,4147,1,1,1,0,1
5,4,4,3,3755,1,1,0,0,1
6,4,4,2,1858,2,2,1,1,1
5,5,3,59,1037,1,2,1,0,1
6,3,4,3,1616,1,1,0,1,1
4,5,4,3,5881,3,1,0,1,0
3,3,3,35,2204,0,1,1,1,1
4,5,2,4,4910,1,1,1,1,1
6,1,6,10,2385,0,3,0,0,1
4,5,2,4,4762,3,1,1,1,0
3,5,3,2,4357,3,1,0,0,1
4,4,3,8,5658,3,1,0,0,1
5,1,5,3,1514,0,1,1,0,1
5,3,5,2,1834,1,2,0,0,1
5,1,3,5,5790,3,1,0,0,0
3,3,2,5,4681,3,1,1,1,1
4,5,6,1,1249,3,3,1,1,0
3,4,3,13,2148,0,1,1,1,1
5,5,4,4,5888,0,2,0,1,0
5,2,6,1,1296,3,1,0,1,1
3,1,2,33,2818,0,1,0,1,1
